,doc,word,wordavg,percent_of_total,JSD,final_JSD,dt,vector,wordCount_x,doc_id,wordCount_y
179,1995,Nutritional_deficiencies,0.0096164945999999,0.015659197,0.01921728388274901,0.055040929647417546,01/01/1995,1995.0,723095.0,1995.0,13791568.0
180,1995,Parkinson_s_disease,0.0048331239,0.003657274,0.006404380209662082,0.055040929647417546,01/01/1995,1995.0,168882.0,1995.0,7179349.0
181,1995,Poisonings,0.0017805711666666,0.001956666,0.001441875264504174,0.055040929647417546,01/01/1995,1995.0,90353.0,1995.0,2601033.0
182,1995,Protein_energy_malnutrition,0.0083915299,0.013883183,0.01859592027400619,0.055040929647417546,01/01/1995,1995.0,641084.0,1995.0,12031459.0
183,1995,Road_injuries_,0.0247633793333333,0.025181336,0.0009470011301513661,0.055040929647417546,01/01/1995,1995.0,1162799.0,1995.0,36293801.0
184,1995,Self_harm,0.0162162425333333,0.017885997,0.0045609052752171916,0.055040929647417546,01/01/1995,1995.0,825922.0,1995.0,23713260.0
185,1995,Tuberculosis,0.0315565127333333,0.037654207,0.011802347970230847,0.055040929647417546,01/01/1995,1995.0,1738759.0,1995.0,45849852.0
186,1996,Acute_hepatitis,0.0026176526333333,0.003311815,0.004519232282670442,0.048279366784710134,01/01/1996,1996.0,153406.0,1996.0,3784748.0
187,1996,Alcohol_use_disorders,0.0032809171,0.003375415,0.0005801039847041041,0.048279366784710134,01/01/1996,1996.0,156352.0,1996.0,4818867.0
188,1996,Alzheimer_s_disease_and_other_dementias,0.0199930084666666,0.015039995,0.013370680359624089,0.048279366784710134,01/01/1996,1996.0,696665.0,1996.0,29767210.0
189,1996,Cardiovascular_diseases,0.3039135356333333,0.285261854,0.014466772143500652,0.048279366784710134,01/01/1996,1996.0,13213565.0,1996.0,447714842.0
190,1996,Chronic_kidney_disease,0.0194712654666666,0.015211818,0.01155053506404123,0.048279366784710134,01/01/1996,1996.0,704624.0,1996.0,28909412.0
191,1996,Chronic_respiratory_diseases,0.0712593995333333,0.07216173,0.0012364845180025679,0.048279366784710134,01/01/1996,1996.0,3342591.0,1996.0,104603397.0
192,1996,Cirrhosis_and_other_chronic_liver_diseases,0.0254569589333333,0.024076448,0.0031407539684536216,0.048279366784710134,01/01/1996,1996.0,1115241.0,1996.0,37476376.0
193,1996,Conflict_and_terrorism,0.0022595191,0.0018852,0.002912126621670193,0.048279366784710134,01/01/1996,1996.0,87324.0,1996.0,3294053.0
194,1996,Diabetes_mellitus,0.0211992707333333,0.017249757,0.010177988358087545,0.048279366784710134,01/01/1996,1996.0,799023.0,1996.0,31445907.0
195,1996,Diarrheal_diseases,0.0457486245666666,0.056460844,0.017213666254747198,0.048279366784710134,01/01/1996,1996.0,2615313.0,1996.0,66234950.0
196,1996,Digestive_diseases,0.0446275642333333,0.043080254,0.0026716335777974914,0.048279366784710134,01/01/1996,1996.0,1995513.0,1996.0,65634720.0
197,1996,Drowning,0.0071236388333333,0.009138352,0.00794187228802425,0.048279366784710134,01/01/1996,1996.0,423296.0,1996.0,10301680.0
198,1996,Drug_use_disorders,0.0017981281999999,0.001763872,0.0002872451109949259,0.048279366784710134,01/01/1996,1996.0,81704.0,1996.0,2656068.0
199,1996,Environmental_heat_and_cold_exposure,0.0012280231333333,0.00145943,0.0022347882703341987,0.048279366784710134,01/01/1996,1996.0,67602.0,1996.0,1788841.0
200,1996,Exposure_to_forces_of_nature,0.001022777,0.000320936,0.009818817037781915,0.048279366784710134,01/01/1996,1996.0,14866.0,1996.0,1490132.0
201,1996,Fire__heat__and_hot_substances,0.0024682614333333,0.002737516,0.0018687572016950075,0.048279366784710134,01/01/1996,1996.0,126804.0,1996.0,3602770.0
202,1996,HIV_AIDS,0.0246658895666666,0.022917985,0.00405540580223162,0.048279366784710134,01/01/1996,1996.0,1061580.0,1996.0,36363057.0
203,1996,Interpersonal_violence,0.0087111634666666,0.009340787,0.002353972585528935,0.048279366784710134,01/01/1996,1996.0,432673.0,1996.0,12750846.0
204,1996,Lower_respiratory_infections,0.0575575027666666,0.066735272,0.013446278779895123,0.048279366784710134,01/01/1996,1996.0,3091233.0,1996.0,83768028.0
205,1996,Malaria,0.0173775603333333,0.018835501,0.0038663634605110267,0.048279366784710134,01/01/1996,1996.0,872476.0,1996.0,25342671.0
206,1996,Maternal_disorders,0.0053175714333333,0.006212022,0.0041791865460049146,0.048279366784710134,01/01/1996,1996.0,287746.0,1996.0,7726815.0
207,1996,Meningitis,0.0072578576333333,0.009008021,0.006896047045139963,0.048279366784710134,01/01/1996,1996.0,417259.0,1996.0,10524355.0
208,1996,Neonatal_disorders,0.0528678873,0.061334009,0.012905450419885934,0.048279366784710134,01/01/1996,1996.0,2841042.0,1996.0,76857422.0
209,1996,Neoplasms,0.1556181686999999,0.140122779,0.01543651117063486,0.048279366784710134,01/01/1996,1996.0,6490603.0,1996.0,229747730.0
210,1996,Nutritional_deficiencies,0.0096164945999999,0.014507016,0.01589384883020732,0.048279366784710134,01/01/1996,1996.0,671977.0,1996.0,13791568.0
211,1996,Parkinson_s_disease,0.0048331239,0.003752567,0.005851104976469178,0.048279366784710134,01/01/1996,1996.0,173822.0,1996.0,7179349.0
212,1996,Poisonings,0.0017805711666666,0.001918381,0.0011341304184853695,0.048279366784710134,01/01/1996,1996.0,88861.0,1996.0,2601033.0
213,1996,Protein_energy_malnutrition,0.0083915299,0.012819849,0.015339899487084106,0.048279366784710134,01/01/1996,1996.0,593826.0,1996.0,12031459.0
214,1996,Road_injuries_,0.0247633793333333,0.025103373,0.0007709385879731989,0.048279366784710134,01/01/1996,1996.0,1162809.0,1996.0,36293801.0
215,1996,Self_harm,0.0162162425333333,0.017705383,0.004078031090951587,0.048279366784710134,01/01/1996,1996.0,820128.0,1996.0,23713260.0
216,1996,Tuberculosis,0.0315565127333333,0.037151819,0.010867070867804567,0.048279366784710134,01/01/1996,1996.0,1720903.0,1996.0,45849852.0
217,1997,Acute_hepatitis,0.0026176526333333,0.003254645,0.004166437852666902,0.043355037335150025,01/01/1997,1997.0,151902.0,1997.0,3784748.0
218,1997,Alcohol_use_disorders,0.0032809171,0.003330214,0.0003036496037371322,0.043355037335150025,01/01/1997,1997.0,155429.0,1997.0,4818867.0
219,1997,Alzheimer_s_disease_and_other_dementias,0.0199930084666666,0.015369736,0.012420278114454932,0.043355037335150025,01/01/1997,1997.0,717342.0,1997.0,29767210.0
220,1997,Cardiovascular_diseases,0.3039135356333333,0.285820112,0.014029849554973233,0.043355037335150025,01/01/1997,1997.0,13339902.0,1997.0,447714842.0
221,1997,Chronic_kidney_disease,0.0194712654666666,0.0156634,0.010257735568729416,0.043355037335150025,01/01/1997,1997.0,731048.0,1997.0,28909412.0
222,1997,Chronic_respiratory_diseases,0.0712593995333333,0.07245983,0.0016434068124545683,0.043355037335150025,01/01/1997,1997.0,3381872.0,1997.0,104603397.0
223,1997,Cirrhosis_and_other_chronic_liver_diseases,0.0254569589333333,0.024189087,0.002881272694242183,0.043355037335150025,01/01/1997,1997.0,1128962.0,1997.0,37476376.0
224,1997,Conflict_and_terrorism,0.0022595191,0.002126804,0.0010031130120548182,0.043355037335150025,01/01/1997,1997.0,99263.0,1997.0,3294053.0
225,1997,Diabetes_mellitus,0.0211992707333333,0.01773499,0.008870900335112187,0.043355037335150025,01/01/1997,1997.0,827734.0,1997.0,31445907.0
226,1997,Diarrheal_diseases,0.0457486245666666,0.055258111,0.015364226021033245,0.043355037335150025,01/01/1997,1997.0,2579027.0,1997.0,66234950.0
227,1997,Digestive_diseases,0.0446275642333333,0.043165989,0.002522418059216315,0.043355037335150025,01/01/1997,1997.0,2014659.0,1997.0,65634720.0
228,1997,Drowning,0.0071236388333333,0.008857596,0.0068923852672382645,0.043355037335150025,01/01/1997,1997.0,413405.0,1997.0,10301680.0
229,1997,Drug_use_disorders,0.0017981281999999,0.001769184,0.000242521941116959,0.043355037335150025,01/01/1997,1997.0,82572.0,1997.0,2656068.0
230,1997,Environmental_heat_and_cold_exposure,0.0012280231333333,0.001367469,0.001369784358224677,0.043355037335150025,01/01/1997,1997.0,63823.0,1997.0,1788841.0
231,1997,Exposure_to_forces_of_nature,0.001022777,0.000382496,0.008703071903542,0.043355037335150025,01/01/1997,1997.0,17852.0,1997.0,1490132.0
232,1997,Fire__heat__and_hot_substances,0.0024682614333333,0.002705541,0.0016518243560797628,0.043355037335150025,01/01/1997,1997.0,126274.0,1997.0,3602770.0
233,1997,HIV_AIDS,0.0246658895666666,0.025157368,0.001114910114487588,0.043355037335150025,01/01/1997,1997.0,1174154.0,1997.0,36363057.0
234,1997,Interpersonal_violence,0.0087111634666666,0.009155652,0.0016702357497172429,0.043355037335150025,01/01/1997,1997.0,427316.0,1997.0,12750846.0
235,1997,Lower_respiratory_infections,0.0575575027666666,0.065299234,0.011402760052148585,0.043355037335150025,01/01/1997,1997.0,3047670.0,1997.0,83768028.0
236,1997,Malaria,0.0173775603333333,0.019132219,0.004634904611630108,0.043355037335150025,01/01/1997,1997.0,892946.0,1997.0,25342671.0
237,1997,Maternal_disorders,0.0053175714333333,0.006202106,0.004134581446982016,0.043355037335150025,01/01/1997,1997.0,289467.0,1997.0,7726815.0
238,1997,Meningitis,0.0072578576333333,0.008589515,0.005313313225507853,0.043355037335150025,01/01/1997,1997.0,400893.0,1997.0,10524355.0
239,1997,Neonatal_disorders,0.0528678873,0.060368201,0.011477921590290662,0.043355037335150025,01/01/1997,1997.0,2817527.0,1997.0,76857422.0
240,1997,Neoplasms,0.1556181686999999,0.141112911,0.014429836836080824,0.043355037335150025,01/01/1997,1997.0,6586074.0,1997.0,229747730.0
241,1997,Nutritional_deficiencies,0.0096164945999999,0.013877204,0.014019449250042134,0.043355037335150025,01/01/1997,1997.0,647682.0,1997.0,13791568.0
242,1997,Parkinson_s_disease,0.0048331239,0.00384268,0.005334093418025115,0.043355037335150025,01/01/1997,1997.0,179347.0,1997.0,7179349.0
243,1997,Poisonings,0.0017805711666666,0.001872007,0.0007571924087234073,0.043355037335150025,01/01/1997,1997.0,87371.0,1997.0,2601033.0
244,1997,Protein_energy_malnutrition,0.0083915299,0.012263615,0.013580884405908109,0.043355037335150025,01/01/1997,1997.0,572372.0,1997.0,12031459.0
245,1997,Road_injuries_,0.0247633793333333,0.025064037,0.0006820054765696024,0.043355037335150025,01/01/1997,1997.0,1169798.0,1997.0,36293801.0
246,1997,Self_harm,0.0162162425333333,0.017626039,0.0038651308732277436,0.043355037335150025,01/01/1997,1997.0,822649.0,1997.0,23713260.0
247,1997,Tuberculosis,0.0315565127333333,0.036982009,0.010549540436798326,0.043355037335150025,01/01/1997,1997.0,1726038.0,1997.0,45849852.0
248,1998,Acute_hepatitis,0.0026176526333333,0.003177723,0.0036867184421204686,0.03842694975898578,01/01/1998,1998.0,149563.0,1998.0,3784748.0
249,1998,Alcohol_use_disorders,0.0032809171,0.00332048,0.00024387058052282004,0.03842694975898578,01/01/1998,1998.0,156282.0,1998.0,4818867.0
250,1998,Alzheimer_s_disease_and_other_dementias,0.0199930084666666,0.015696397,0.011488251178049311,0.03842694975898578,01/01/1998,1998.0,738768.0,1998.0,29767210.0
251,1998,Cardiovascular_diseases,0.3039135356333333,0.28601249,0.013879342663128813,0.03842694975898578,01/01/1998,1998.0,13461489.0,1998.0,447714842.0
252,1998,Chronic_kidney_disease,0.0194712654666666,0.016119483,0.008970000065594482,0.03842694975898578,01/01/1998,1998.0,758681.0,1998.0,28909412.0
253,1998,Chronic_respiratory_diseases,0.0712593995333333,0.072269146,0.0013832023813068572,0.03842694975898578,01/01/1998,1998.0,3401426.0,1998.0,104603397.0
254,1998,Cirrhosis_and_other_chronic_liver_diseases,0.0254569589333333,0.024253322,0.0027335594780759378,0.03842694975898578,01/01/1998,1998.0,1141509.0,1998.0,37476376.0
255,1998,Conflict_and_terrorism,0.0022595191,0.002312536,0.00039249166191073783,0.03842694975898578,01/01/1998,1998.0,108842.0,1998.0,3294053.0
256,1998,Diabetes_mellitus,0.0211992707333333,0.018153516,0.007757207159119807,0.03842694975898578,01/01/1998,1998.0,854415.0,1998.0,31445907.0
257,1998,Diarrheal_diseases,0.0457486245666666,0.054064085,0.01350888172185044,0.03842694975898578,01/01/1998,1998.0,2544585.0,1998.0,66234950.0
258,1998,Digestive_diseases,0.0446275642333333,0.04314359,0.0025613882821161962,0.03842694975898578,01/01/1998,1998.0,2030600.0,1998.0,65634720.0
259,1998,Drowning,0.0071236388333333,0.008651771,0.006112207745390032,0.03842694975898578,01/01/1998,1998.0,407205.0,1998.0,10301680.0
260,1998,Drug_use_disorders,0.0017981281999999,0.00180782,8.077125504692026e-05,0.03842694975898578,01/01/1998,1998.0,85087.0,1998.0,2656068.0
261,1998,Environmental_heat_and_cold_exposure,0.0012280231333333,0.00137802,0.0014704978340011133,0.03842694975898578,01/01/1998,1998.0,64858.0,1998.0,1788841.0
262,1998,Exposure_to_forces_of_nature,0.001022777,0.00102269,9.6228169654537e-07,0.03842694975898578,01/01/1998,1998.0,48134.0,1998.0,1490132.0
263,1998,Fire__heat__and_hot_substances,0.0024682614333333,0.002650443,0.0012749601918276576,0.03842694975898578,01/01/1998,1998.0,124746.0,1998.0,3602770.0
264,1998,HIV_AIDS,0.0246658895666666,0.027698308,0.006716164897010304,0.03842694975898578,01/01/1998,1998.0,1303651.0,1998.0,36363057.0
265,1998,Interpersonal_violence,0.0087111634666666,0.009178243,0.0017540355392225745,0.03842694975898578,01/01/1998,1998.0,431984.0,1998.0,12750846.0
266,1998,Lower_respiratory_infections,0.0575575027666666,0.063734955,0.009152425250829446,0.03842694975898578,01/01/1998,1998.0,2999755.0,1998.0,83768028.0
267,1998,Malaria,0.0173775603333333,0.019150476,0.00468199911434978,0.03842694975898578,01/01/1998,1998.0,901338.0,1998.0,25342671.0
268,1998,Maternal_disorders,0.0053175714333333,0.006146761,0.003884957822894177,0.03842694975898578,01/01/1998,1998.0,289304.0,1998.0,7726815.0
269,1998,Meningitis,0.0072578576333333,0.008357695,0.004419776404995436,0.03842694975898578,01/01/1998,1998.0,393364.0,1998.0,10524355.0
270,1998,Neonatal_disorders,0.0528678873,0.059353563,0.009966461997064833,0.03842694975898578,01/01/1998,1998.0,2793540.0,1998.0,76857422.0
271,1998,Neoplasms,0.1556181686999999,0.142420356,0.013104988773407671,0.03842694975898578,01/01/1998,1998.0,6703169.0,1998.0,229747730.0
272,1998,Nutritional_deficiencies,0.0096164945999999,0.013183547,0.01190375557711763,0.03842694975898578,01/01/1998,1998.0,620498.0,1998.0,13791568.0
273,1998,Parkinson_s_disease,0.0048331239,0.003932704,0.0048234070762683936,0.03842694975898578,01/01/1998,1998.0,185097.0,1998.0,7179349.0
274,1998,Poisonings,0.0017805711666666,0.001841644,0.0005078492962656476,0.03842694975898578,01/01/1998,1998.0,86679.0,1998.0,2601033.0
275,1998,Protein_energy_malnutrition,0.0083915299,0.011675986,0.011677355463290132,0.03842694975898578,01/01/1998,1998.0,549543.0,1998.0,12031459.0
276,1998,Road_injuries_,0.0247633793333333,0.025024961,0.000593592738914241,0.03842694975898578,01/01/1998,1998.0,1177827.0,1998.0,36293801.0
277,1998,Self_harm,0.0162162425333333,0.017631421,0.00387958716931904,0.03842694975898578,01/01/1998,1998.0,829842.0,1998.0,23713260.0
278,1998,Tuberculosis,0.0315565127333333,0.036635868,0.009900064596013163,0.03842694975898578,01/01/1998,1998.0,1724307.0,1998.0,45849852.0
279,1999,Acute_hepatitis,0.0026176526333333,0.003085216,0.0031018940722363367,0.035051636435472135,01/01/1999,1999.0,147017.0,1999.0,3784748.0
280,1999,Alcohol_use_disorders,0.0032809171,0.003370387,0.0005494440071599189,0.035051636435472135,01/01/1999,1999.0,160606.0,1999.0,4818867.0
281,1999,Alzheimer_s_disease_and_other_dementias,0.0199930084666666,0.01598293,0.01067829060667749,0.035051636435472135,01/01/1999,1999.0,761620.0,1999.0,29767210.0
282,1999,Cardiovascular_diseases,0.3039135356333333,0.287936227,0.01237594425678658,0.035051636435472135,01/01/1999,1999.0,13720763.0,1999.0,447714842.0
283,1999,Chronic_kidney_disease,0.0194712654666666,0.016481544,0.007960120930433192,0.035051636435472135,01/01/1999,1999.0,785380.0,1999.0,28909412.0
284,1999,Chronic_respiratory_diseases,0.0712593995333333,0.071762057,0.0006896893415304578,0.035051636435472135,01/01/1999,1999.0,3419612.0,1999.0,104603397.0
285,1999,Cirrhosis_and_other_chronic_liver_diseases,0.0254569589333333,0.024312722,0.002597133299441377,0.035051636435472135,01/01/1999,1999.0,1158552.0,1999.0,37476376.0
286,1999,Conflict_and_terrorism,0.0022595191,0.002976994,0.004971719438590119,0.035051636435472135,01/01/1999,1999.0,141860.0,1999.0,3294053.0
287,1999,Diabetes_mellitus,0.0211992707333333,0.018457134,0.006956987335410946,0.035051636435472135,01/01/1999,1999.0,879521.0,1999.0,31445907.0
288,1999,Diarrheal_diseases,0.0457486245666666,0.052399737,0.010889495101848076,0.035051636435472135,01/01/1999,1999.0,2496957.0,1999.0,66234950.0
289,1999,Digestive_diseases,0.0446275642333333,0.043108309,0.0026227903716686237,0.035051636435472135,01/01/1999,1999.0,2054201.0,1999.0,65634720.0
290,1999,Drowning,0.0071236388333333,0.008334766,0.004891963116125129,0.035051636435472135,01/01/1999,1999.0,397169.0,1999.0,10301680.0
291,1999,Drug_use_disorders,0.0017981281999999,0.001832784,0.00028782991539886155,0.035051636435472135,01/01/1999,1999.0,87336.0,1999.0,2656068.0
292,1999,Environmental_heat_and_cold_exposure,0.0012280231333333,0.001329952,0.0010084499935104527,0.035051636435472135,01/01/1999,1999.0,63375.0,1999.0,1788841.0
293,1999,Exposure_to_forces_of_nature,0.001022777,0.001460398,0.00440522545529031,0.035051636435472135,01/01/1999,1999.0,69591.0,1999.0,1490132.0
294,1999,Fire__heat__and_hot_substances,0.0024682614333333,0.002642507,0.0012203551005002214,0.035051636435472135,01/01/1999,1999.0,125921.0,1999.0,3602770.0
295,1999,HIV_AIDS,0.0246658895666666,0.030214352,0.012018144892113232,0.035051636435472135,01/01/1999,1999.0,1439777.0,1999.0,36363057.0
296,1999,Interpersonal_violence,0.0087111634666666,0.009247066,0.002008697787779188,0.035051636435472135,01/01/1999,1999.0,440642.0,1999.0,12750846.0
297,1999,Lower_respiratory_infections,0.0575575027666666,0.061920453,0.006509199216076149,0.035051636435472135,01/01/1999,1999.0,2950639.0,1999.0,83768028.0
298,1999,Malaria,0.0173775603333333,0.018756533,0.003660816364576981,0.035051636435472135,01/01/1999,1999.0,893788.0,1999.0,25342671.0
299,1999,Maternal_disorders,0.0053175714333333,0.00606135,0.0034974865241229193,0.035051636435472135,01/01/1999,1999.0,288836.0,1999.0,7726815.0
300,1999,Meningitis,0.0072578576333333,0.008187175,0.003754509751600125,0.035051636435472135,01/01/1999,1999.0,390136.0,1999.0,10524355.0
301,1999,Neonatal_disorders,0.0528678873,0.05805078,0.008007635120899189,0.035051636435472135,01/01/1999,1999.0,2766241.0,1999.0,76857422.0
302,1999,Neoplasms,0.1556181686999999,0.143908651,0.011602953892508257,0.035051636435472135,01/01/1999,1999.0,6857548.0,1999.0,229747730.0
303,1999,Nutritional_deficiencies,0.0096164945999999,0.012453116,0.009613420847795222,0.035051636435472135,01/01/1999,1999.0,593417.0,1999.0,13791568.0
304,1999,Parkinson_s_disease,0.0048331239,0.004019509,0.004336318083485062,0.035051636435472135,01/01/1999,1999.0,191538.0,1999.0,7179349.0
305,1999,Poisonings,0.0017805711666666,0.001832721,0.00043418176329984196,0.035051636435472135,01/01/1999,1999.0,87333.0,1999.0,2601033.0
306,1999,Protein_energy_malnutrition,0.0083915299,0.011068371,0.009656677261890723,0.035051636435472135,01/01/1999,1999.0,527431.0,1999.0,12031459.0
307,1999,Road_injuries_,0.0247633793333333,0.025083957,0.0007270502733524303,0.035051636435472135,01/01/1999,1999.0,1195303.0,1999.0,36293801.0
308,1999,Self_harm,0.0162162425333333,0.017645606,0.003917678236391936,0.035051636435472135,01/01/1999,1999.0,840850.0,1999.0,23713260.0
309,1999,Tuberculosis,0.0315565127333333,0.036076697,0.008844489696138871,0.035051636435472135,01/01/1999,1999.0,1719130.0,1999.0,45849852.0
310,2000,Acute_hepatitis,0.0026176526333333,0.002999439,0.0025515986347422275,0.03391852707378994,01/01/2000,2000.0,144124.0,2000.0,3784748.0
311,2000,Alcohol_use_disorders,0.0032809171,0.003456668,0.001072439341279338,0.03391852707378994,01/01/2000,2000.0,166094.0,2000.0,4818867.0
312,2000,Alzheimer_s_disease_and_other_dementias,0.0199930084666666,0.016370652,0.009593245992559722,0.03391852707378994,01/01/2000,2000.0,786615.0,2000.0,29767210.0
313,2000,Cardiovascular_diseases,0.3039135356333333,0.290467969,0.010401877587744508,0.03391852707378994,01/01/2000,2000.0,13957078.0,2000.0,447714842.0
314,2000,Chronic_kidney_disease,0.0194712654666666,0.016958348,0.0066463320763513025,0.03391852707378994,01/01/2000,2000.0,814854.0,2000.0,28909412.0
315,2000,Chronic_respiratory_diseases,0.0712593995333333,0.071799859,0.0007414666177106408,0.03391852707378994,01/01/2000,2000.0,3450006.0,2000.0,104603397.0
316,2000,Cirrhosis_and_other_chronic_liver_diseases,0.0254569589333333,0.024508225,0.002149251470636121,0.03391852707378994,01/01/2000,2000.0,1177628.0,2000.0,37476376.0
317,2000,Conflict_and_terrorism,0.0022595191,0.002497611,0.0017284218114884803,0.03391852707378994,01/01/2000,2000.0,120011.0,2000.0,3294053.0
318,2000,Diabetes_mellitus,0.0211992707333333,0.018854506,0.005919188057789939,0.03391852707378994,01/01/2000,2000.0,905965.0,2000.0,31445907.0
319,2000,Diarrheal_diseases,0.0457486245666666,0.050791965,0.008320905680423136,0.03391852707378994,01/01/2000,2000.0,2440570.0,2000.0,66234950.0
320,2000,Digestive_diseases,0.0446275642333333,0.043278611,0.0023266215858862957,0.03391852707378994,01/01/2000,2000.0,2079551.0,2000.0,65634720.0
321,2000,Drowning,0.0071236388333333,0.008067106,0.0038432760932852706,0.03391852707378994,01/01/2000,2000.0,387627.0,2000.0,10301680.0
322,2000,Drug_use_disorders,0.0017981281999999,0.001866585,0.0005659492196185851,0.03391852707378994,01/01/2000,2000.0,89690.0,2000.0,2656068.0
323,2000,Environmental_heat_and_cold_exposure,0.0012280231333333,0.001362114,0.0013185183522404322,0.03391852707378994,01/01/2000,2000.0,65450.0,2000.0,1788841.0
324,2000,Exposure_to_forces_of_nature,0.001022777,0.000185597,0.012639159576874181,0.03391852707378994,01/01/2000,2000.0,8918.0,2000.0,1490132.0
325,2000,Fire__heat__and_hot_substances,0.0024682614333333,0.002635966,0.0011752865333310464,0.03391852707378994,01/01/2000,2000.0,126659.0,2000.0,3602770.0
326,2000,HIV_AIDS,0.0246658895666666,0.032453251,0.016554605336053872,0.03391852707378994,01/01/2000,2000.0,1559389.0,2000.0,36363057.0
327,2000,Interpersonal_violence,0.0087111634666666,0.009373362,0.00247357566892186,0.03391852707378994,01/01/2000,2000.0,450393.0,2000.0,12750846.0
328,2000,Lower_respiratory_infections,0.0575575027666666,0.060263869,0.0040639381528176114,0.03391852707378994,01/01/2000,2000.0,2895698.0,2000.0,83768028.0
329,2000,Malaria,0.0173775603333333,0.018356903,0.0026139823519675596,0.03391852707378994,01/01/2000,2000.0,882055.0,2000.0,25342671.0
330,2000,Maternal_disorders,0.0053175714333333,0.005973467,0.0030959126956157986,0.03391852707378994,01/01/2000,2000.0,287027.0,2000.0,7726815.0
331,2000,Meningitis,0.0072578576333333,0.008033121,0.003147462745084509,0.03391852707378994,01/01/2000,2000.0,385994.0,2000.0,10524355.0
332,2000,Neonatal_disorders,0.0528678873,0.057008781,0.006425839610229664,0.03391852707378994,01/01/2000,2000.0,2739290.0,2000.0,76857422.0
333,2000,Neoplasms,0.1556181686999999,0.145720724,0.009782739236625768,0.03391852707378994,01/01/2000,2000.0,7001927.0,2000.0,229747730.0
334,2000,Nutritional_deficiencies,0.0096164945999999,0.01183039,0.007606221085406165,0.03391852707378994,01/01/2000,2000.0,568454.0,2000.0,13791568.0
335,2000,Parkinson_s_disease,0.0048331239,0.004132023,0.0037125145249510437,0.03391852707378994,01/01/2000,2000.0,198545.0,2000.0,7179349.0
336,2000,Poisonings,0.0017805711666666,0.001848042,0.0005605605923796263,0.03391852707378994,01/01/2000,2000.0,88799.0,2000.0,2601033.0
337,2000,Protein_energy_malnutrition,0.0083915299,0.010528005,0.007811520117479876,0.03391852707378994,01/01/2000,2000.0,505874.0,2000.0,12031459.0
338,2000,Road_injuries_,0.0247633793333333,0.025230947,0.0010588983266476978,0.03391852707378994,01/01/2000,2000.0,1212355.0,2000.0,36293801.0
339,2000,Self_harm,0.0162162425333333,0.017466045,0.003434375332076753,0.03391852707378994,01/01/2000,2000.0,839249.0,2000.0,23713260.0
340,2000,Tuberculosis,0.0315565127333333,0.035679848,0.00809047232696027,0.03391852707378994,01/01/2000,2000.0,1714428.0,2000.0,45849852.0
341,2001,Acute_hepatitis,0.0026176526333333,0.002896373,0.0018797327732084175,0.03055956716760475,01/01/2001,2001.0,140143.0,2001.0,3784748.0
342,2001,Alcohol_use_disorders,0.0032809171,0.0035297,0.001510032034823909,0.03055956716760475,01/01/2001,2001.0,170787.0,2001.0,4818867.0
343,2001,Alzheimer_s_disease_and_other_dementias,0.0199930084666666,0.016834026,0.008312498294259629,0.03055956716760475,01/01/2001,2001.0,814526.0,2001.0,29767210.0
344,2001,Cardiovascular_diseases,0.3039135356333333,0.293176979,0.008295144420987348,0.03055956716760475,01/01/2001,2001.0,14185571.0,2001.0,447714842.0
345,2001,Chronic_kidney_disease,0.0194712654666666,0.017418166,0.005396122197652113,0.03055956716760475,01/01/2001,2001.0,842790.0,2001.0,28909412.0
346,2001,Chronic_respiratory_diseases,0.0712593995333333,0.071629254,0.0005076895823106058,0.03055956716760475,01/01/2001,2001.0,3465831.0,2001.0,104603397.0
347,2001,Cirrhosis_and_other_chronic_liver_diseases,0.0254569589333333,0.024805887,0.0014706466062184356,0.03055956716760475,01/01/2001,2001.0,1200250.0,2001.0,37476376.0
348,2001,Conflict_and_terrorism,0.0022595191,0.001386133,0.007274397245992927,0.03055956716760475,01/01/2001,2001.0,67069.0,2001.0,3294053.0
349,2001,Diabetes_mellitus,0.0211992707333333,0.019320608,0.004715259482965589,0.03055956716760475,01/01/2001,2001.0,934841.0,2001.0,31445907.0
350,2001,Diarrheal_diseases,0.0457486245666666,0.04915637,0.0056675291735149985,0.03055956716760475,01/01/2001,2001.0,2378465.0,2001.0,66234950.0
351,2001,Digestive_diseases,0.0446275642333333,0.043562279,0.001834527770108695,0.03055956716760475,01/01/2001,2001.0,2107791.0,2001.0,65634720.0
352,2001,Drowning,0.0071236388333333,0.007769177,0.0026551806115511904,0.03055956716760475,01/01/2001,2001.0,375917.0,2001.0,10301680.0
353,2001,Drug_use_disorders,0.0017981281999999,0.001804769,5.536765483570817e-05,0.03055956716760475,01/01/2001,2001.0,87325.0,2001.0,2656068.0
354,2001,Environmental_heat_and_cold_exposure,0.0012280231333333,0.001379395,0.0014835939656814353,0.03055956716760475,01/01/2001,2001.0,66743.0,2001.0,1788841.0
355,2001,Exposure_to_forces_of_nature,0.001022777,0.000609622,0.005142948317577065,0.03055956716760475,01/01/2001,2001.0,29497.0,2001.0,1490132.0
356,2001,Fire__heat__and_hot_substances,0.0024682614333333,0.002612901,0.0010159146384112383,0.03055956716760475,01/01/2001,2001.0,126427.0,2001.0,3602770.0
357,2001,HIV_AIDS,0.0246658895666666,0.03435032,0.02027759956812629,0.03055956716760475,01/01/2001,2001.0,1662064.0,2001.0,36363057.0
358,2001,Interpersonal_violence,0.0087111634666666,0.009325195,0.0022966509166027337,0.03055956716760475,01/01/2001,2001.0,451206.0,2001.0,12750846.0
